P300,[0 - 6],[0 - 7],[0 - 5],[0 - 7],[0 - 8],[0 - 9],[0 - 7],[0 - 6],[0 - 7],[0 - 5],[0 - 5],[0 - 8],[0 - 6],[0 - 5],[0 - 9],[0 - 6],[0 - 8],[0 - 4],[0 - 8],[0 - 10],[0 - 6],[0 - 7],[0 - 7],[0 - 11],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 5],[0 - 5],[0 - 7],[0 - 5],[0 - 6],[0 - 8],[0 - 5],[0 - 7],[0 - 6],[0 - 9],[0 - 6],[0 - 5],[0 - 6],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 6],[0 - 9],[0 - 8],[0 - 10],[0 - 9],aaaaa,Group: 0
P279,[0 - 6],[0 - 7],[0 - 5],[0 - 7],[0 - 8],[0 - 9],[0 - 7],[0 - 6],[0 - 7],[0 - 5],[0 - 5],[0 - 8],[0 - 6],[0 - 5],[0 - 9],[0 - 6],[0 - 8],[0 - 4],[0 - 8],[0 - 10],[0 - 6],[0 - 7],[0 - 7],[0 - 11],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 5],[0 - 5],[0 - 7],[0 - 5],[0 - 6],[0 - 8],[0 - 5],[0 - 7],[0 - 6],[0 - 9],[0 - 6],[0 - 5],[0 - 6],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 6],[0 - 9],[0 - 8],[0 - 10],[0 - 9],aaaaa,Group: 0
P253,[0 - 6],[0 - 7],[0 - 5],[0 - 7],[0 - 8],[0 - 9],[0 - 7],[0 - 6],[0 - 7],[0 - 5],[0 - 5],[0 - 8],[0 - 6],[0 - 5],[0 - 9],[0 - 6],[0 - 8],[0 - 4],[0 - 8],[0 - 10],[0 - 6],[0 - 7],[0 - 7],[0 - 11],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 5],[0 - 5],[0 - 7],[0 - 5],[0 - 6],[0 - 8],[0 - 5],[0 - 7],[0 - 6],[0 - 9],[0 - 6],[0 - 5],[0 - 6],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 6],[0 - 9],[0 - 8],[0 - 10],[0 - 9],aaaab,Group: 0
P233,[0 - 6],[0 - 7],[0 - 5],[0 - 7],[0 - 8],[0 - 9],[0 - 7],[0 - 6],[0 - 7],[0 - 5],[0 - 5],[0 - 8],[0 - 6],[0 - 5],[0 - 9],[0 - 6],[0 - 8],[0 - 4],[0 - 8],[0 - 10],[0 - 6],[0 - 7],[0 - 7],[0 - 11],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 5],[0 - 5],[0 - 7],[0 - 5],[0 - 6],[0 - 8],[0 - 5],[0 - 7],[0 - 6],[0 - 9],[0 - 6],[0 - 5],[0 - 6],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 6],[0 - 9],[0 - 8],[0 - 10],[0 - 9],abaab,Group: 0
P795,[0 - 6],[0 - 7],[0 - 5],[0 - 7],[0 - 8],[0 - 9],[0 - 7],[0 - 6],[0 - 7],[0 - 5],[0 - 5],[0 - 8],[0 - 6],[0 - 5],[0 - 9],[0 - 6],[0 - 8],[0 - 4],[0 - 8],[0 - 10],[0 - 6],[0 - 7],[0 - 7],[0 - 11],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 5],[0 - 5],[0 - 7],[0 - 5],[0 - 6],[0 - 8],[0 - 5],[0 - 7],[0 - 6],[0 - 9],[0 - 6],[0 - 5],[0 - 6],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 6],[0 - 9],[0 - 8],[0 - 10],[0 - 9],aaaaa,Group: 0
P813,[0 - 6],[0 - 7],[0 - 5],[0 - 7],[0 - 8],[0 - 9],[0 - 7],[0 - 6],[0 - 7],[0 - 5],[0 - 5],[0 - 8],[0 - 6],[0 - 5],[0 - 9],[0 - 6],[0 - 8],[0 - 4],[0 - 8],[0 - 10],[0 - 6],[0 - 7],[0 - 7],[0 - 11],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 5],[0 - 5],[0 - 7],[0 - 5],[0 - 6],[0 - 8],[0 - 5],[0 - 7],[0 - 6],[0 - 9],[0 - 6],[0 - 5],[0 - 6],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 6],[0 - 9],[0 - 8],[0 - 10],[0 - 9],aaaaa,Group: 0
P573,[0 - 6],[0 - 7],[0 - 5],[0 - 7],[0 - 8],[0 - 9],[0 - 7],[0 - 6],[0 - 7],[0 - 5],[0 - 5],[0 - 8],[0 - 6],[0 - 5],[0 - 9],[0 - 6],[0 - 8],[0 - 4],[0 - 8],[0 - 10],[0 - 6],[0 - 7],[0 - 7],[0 - 11],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 5],[0 - 5],[0 - 7],[0 - 5],[0 - 6],[0 - 8],[0 - 5],[0 - 7],[0 - 6],[0 - 9],[0 - 6],[0 - 5],[0 - 6],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 6],[0 - 9],[0 - 8],[0 - 10],[0 - 9],aaaaa,Group: 0
P750,[0 - 6],[0 - 7],[0 - 5],[0 - 7],[0 - 8],[0 - 9],[0 - 7],[0 - 6],[0 - 7],[0 - 5],[0 - 5],[0 - 8],[0 - 6],[0 - 5],[0 - 9],[0 - 6],[0 - 8],[0 - 4],[0 - 8],[0 - 10],[0 - 6],[0 - 7],[0 - 7],[0 - 11],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 5],[0 - 5],[0 - 7],[0 - 5],[0 - 6],[0 - 8],[0 - 5],[0 - 7],[0 - 6],[0 - 9],[0 - 6],[0 - 5],[0 - 6],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 6],[0 - 9],[0 - 8],[0 - 10],[0 - 9],aaabb,Group: 0
P708,[0 - 6],[0 - 7],[0 - 5],[0 - 7],[0 - 8],[0 - 9],[0 - 7],[0 - 6],[0 - 7],[0 - 5],[0 - 5],[0 - 8],[0 - 6],[0 - 5],[0 - 9],[0 - 6],[0 - 8],[0 - 4],[0 - 8],[0 - 10],[0 - 6],[0 - 7],[0 - 7],[0 - 11],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 5],[0 - 5],[0 - 7],[0 - 5],[0 - 6],[0 - 8],[0 - 5],[0 - 7],[0 - 6],[0 - 9],[0 - 6],[0 - 5],[0 - 6],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 6],[0 - 9],[0 - 8],[0 - 10],[0 - 9],aaaaa,Group: 0
P787,[0 - 6],[0 - 7],[0 - 5],[0 - 7],[0 - 8],[0 - 9],[0 - 7],[0 - 6],[0 - 7],[0 - 5],[0 - 5],[0 - 8],[0 - 6],[0 - 5],[0 - 9],[0 - 6],[0 - 8],[0 - 4],[0 - 8],[0 - 10],[0 - 6],[0 - 7],[0 - 7],[0 - 11],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 5],[0 - 5],[0 - 7],[0 - 5],[0 - 6],[0 - 8],[0 - 5],[0 - 7],[0 - 6],[0 - 9],[0 - 6],[0 - 5],[0 - 6],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 6],[0 - 9],[0 - 8],[0 - 10],[0 - 9],aaabb,Group: 0
P581,[0 - 6],[0 - 7],[0 - 5],[0 - 7],[0 - 8],[0 - 9],[0 - 7],[0 - 6],[0 - 7],[0 - 5],[0 - 5],[0 - 8],[0 - 6],[0 - 5],[0 - 9],[0 - 6],[0 - 8],[0 - 4],[0 - 8],[0 - 10],[0 - 6],[0 - 7],[0 - 7],[0 - 11],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 5],[0 - 5],[0 - 7],[0 - 5],[0 - 6],[0 - 8],[0 - 5],[0 - 7],[0 - 6],[0 - 9],[0 - 6],[0 - 5],[0 - 6],[0 - 7],[0 - 6],[0 - 5],[0 - 5],[0 - 6],[0 - 6],[0 - 9],[0 - 8],[0 - 10],[0 - 9],aaaaa,Group: 0
