P11,[5 - 15],[3 - 19],[4 - 19],[6 - 17],[5 - 18],[5 - 19],[3 - 19],[5 - 21],[5 - 16],[4 - 19],[6 - 19],[6 - 18],[5 - 19],[6 - 16],[7 - 19],[4 - 25],[6 - 19],[5 - 25],[3 - 21],[5 - 18],[3 - 26],[5 - 23],[6 - 21],[6 - 20],[5 - 28],[1 - 20],[2 - 12],[2 - 14],[5 - 13],[2 - 14],[3 - 20],[3 - 14],[2 - 17],[3 - 19],[3 - 16],[4 - 15],[3 - 16],[5 - 14],[4 - 16],[3 - 19],[2 - 13],[2 - 17],[4 - 14],[3 - 16],[4 - 17],[6 - 19],[4 - 16],[3 - 18],[4 - 20],[4 - 19],[3 - 18],[4 - 27],aaaaa,Group: 0
P538,[5 - 15],[3 - 19],[4 - 19],[6 - 17],[5 - 18],[5 - 19],[3 - 19],[5 - 21],[5 - 16],[4 - 19],[6 - 19],[6 - 18],[5 - 19],[6 - 16],[7 - 19],[4 - 25],[6 - 19],[5 - 25],[3 - 21],[5 - 18],[3 - 26],[5 - 23],[6 - 21],[6 - 20],[5 - 28],[1 - 20],[2 - 12],[2 - 14],[5 - 13],[2 - 14],[3 - 20],[3 - 14],[2 - 17],[3 - 19],[3 - 16],[4 - 15],[3 - 16],[5 - 14],[4 - 16],[3 - 19],[2 - 13],[2 - 17],[4 - 14],[3 - 16],[4 - 17],[6 - 19],[4 - 16],[3 - 18],[4 - 20],[4 - 19],[3 - 18],[4 - 27],aaaaa,Group: 0
P364,[5 - 15],[3 - 19],[4 - 19],[6 - 17],[5 - 18],[5 - 19],[3 - 19],[5 - 21],[5 - 16],[4 - 19],[6 - 19],[6 - 18],[5 - 19],[6 - 16],[7 - 19],[4 - 25],[6 - 19],[5 - 25],[3 - 21],[5 - 18],[3 - 26],[5 - 23],[6 - 21],[6 - 20],[5 - 28],[1 - 20],[2 - 12],[2 - 14],[5 - 13],[2 - 14],[3 - 20],[3 - 14],[2 - 17],[3 - 19],[3 - 16],[4 - 15],[3 - 16],[5 - 14],[4 - 16],[3 - 19],[2 - 13],[2 - 17],[4 - 14],[3 - 16],[4 - 17],[6 - 19],[4 - 16],[3 - 18],[4 - 20],[4 - 19],[3 - 18],[4 - 27],aaaaa,Group: 0
P125,[5 - 15],[3 - 19],[4 - 19],[6 - 17],[5 - 18],[5 - 19],[3 - 19],[5 - 21],[5 - 16],[4 - 19],[6 - 19],[6 - 18],[5 - 19],[6 - 16],[7 - 19],[4 - 25],[6 - 19],[5 - 25],[3 - 21],[5 - 18],[3 - 26],[5 - 23],[6 - 21],[6 - 20],[5 - 28],[1 - 20],[2 - 12],[2 - 14],[5 - 13],[2 - 14],[3 - 20],[3 - 14],[2 - 17],[3 - 19],[3 - 16],[4 - 15],[3 - 16],[5 - 14],[4 - 16],[3 - 19],[2 - 13],[2 - 17],[4 - 14],[3 - 16],[4 - 17],[6 - 19],[4 - 16],[3 - 18],[4 - 20],[4 - 19],[3 - 18],[4 - 27],bbbaa,Group: 0
P324,[5 - 15],[3 - 19],[4 - 19],[6 - 17],[5 - 18],[5 - 19],[3 - 19],[5 - 21],[5 - 16],[4 - 19],[6 - 19],[6 - 18],[5 - 19],[6 - 16],[7 - 19],[4 - 25],[6 - 19],[5 - 25],[3 - 21],[5 - 18],[3 - 26],[5 - 23],[6 - 21],[6 - 20],[5 - 28],[1 - 20],[2 - 12],[2 - 14],[5 - 13],[2 - 14],[3 - 20],[3 - 14],[2 - 17],[3 - 19],[3 - 16],[4 - 15],[3 - 16],[5 - 14],[4 - 16],[3 - 19],[2 - 13],[2 - 17],[4 - 14],[3 - 16],[4 - 17],[6 - 19],[4 - 16],[3 - 18],[4 - 20],[4 - 19],[3 - 18],[4 - 27],bbbaa,Group: 0
P294,[5 - 15],[3 - 19],[4 - 19],[6 - 17],[5 - 18],[5 - 19],[3 - 19],[5 - 21],[5 - 16],[4 - 19],[6 - 19],[6 - 18],[5 - 19],[6 - 16],[7 - 19],[4 - 25],[6 - 19],[5 - 25],[3 - 21],[5 - 18],[3 - 26],[5 - 23],[6 - 21],[6 - 20],[5 - 28],[1 - 20],[2 - 12],[2 - 14],[5 - 13],[2 - 14],[3 - 20],[3 - 14],[2 - 17],[3 - 19],[3 - 16],[4 - 15],[3 - 16],[5 - 14],[4 - 16],[3 - 19],[2 - 13],[2 - 17],[4 - 14],[3 - 16],[4 - 17],[6 - 19],[4 - 16],[3 - 18],[4 - 20],[4 - 19],[3 - 18],[4 - 27],aaaaa,Group: 0
P408,[5 - 15],[3 - 19],[4 - 19],[6 - 17],[5 - 18],[5 - 19],[3 - 19],[5 - 21],[5 - 16],[4 - 19],[6 - 19],[6 - 18],[5 - 19],[6 - 16],[7 - 19],[4 - 25],[6 - 19],[5 - 25],[3 - 21],[5 - 18],[3 - 26],[5 - 23],[6 - 21],[6 - 20],[5 - 28],[1 - 20],[2 - 12],[2 - 14],[5 - 13],[2 - 14],[3 - 20],[3 - 14],[2 - 17],[3 - 19],[3 - 16],[4 - 15],[3 - 16],[5 - 14],[4 - 16],[3 - 19],[2 - 13],[2 - 17],[4 - 14],[3 - 16],[4 - 17],[6 - 19],[4 - 16],[3 - 18],[4 - 20],[4 - 19],[3 - 18],[4 - 27],aaaaa,Group: 0
P555,[5 - 15],[3 - 19],[4 - 19],[6 - 17],[5 - 18],[5 - 19],[3 - 19],[5 - 21],[5 - 16],[4 - 19],[6 - 19],[6 - 18],[5 - 19],[6 - 16],[7 - 19],[4 - 25],[6 - 19],[5 - 25],[3 - 21],[5 - 18],[3 - 26],[5 - 23],[6 - 21],[6 - 20],[5 - 28],[1 - 20],[2 - 12],[2 - 14],[5 - 13],[2 - 14],[3 - 20],[3 - 14],[2 - 17],[3 - 19],[3 - 16],[4 - 15],[3 - 16],[5 - 14],[4 - 16],[3 - 19],[2 - 13],[2 - 17],[4 - 14],[3 - 16],[4 - 17],[6 - 19],[4 - 16],[3 - 18],[4 - 20],[4 - 19],[3 - 18],[4 - 27],bbbaa,Group: 0
P636,[5 - 15],[3 - 19],[4 - 19],[6 - 17],[5 - 18],[5 - 19],[3 - 19],[5 - 21],[5 - 16],[4 - 19],[6 - 19],[6 - 18],[5 - 19],[6 - 16],[7 - 19],[4 - 25],[6 - 19],[5 - 25],[3 - 21],[5 - 18],[3 - 26],[5 - 23],[6 - 21],[6 - 20],[5 - 28],[1 - 20],[2 - 12],[2 - 14],[5 - 13],[2 - 14],[3 - 20],[3 - 14],[2 - 17],[3 - 19],[3 - 16],[4 - 15],[3 - 16],[5 - 14],[4 - 16],[3 - 19],[2 - 13],[2 - 17],[4 - 14],[3 - 16],[4 - 17],[6 - 19],[4 - 16],[3 - 18],[4 - 20],[4 - 19],[3 - 18],[4 - 27],aaaaa,Group: 0
P264,[5 - 15],[3 - 19],[4 - 19],[6 - 17],[5 - 18],[5 - 19],[3 - 19],[5 - 21],[5 - 16],[4 - 19],[6 - 19],[6 - 18],[5 - 19],[6 - 16],[7 - 19],[4 - 25],[6 - 19],[5 - 25],[3 - 21],[5 - 18],[3 - 26],[5 - 23],[6 - 21],[6 - 20],[5 - 28],[1 - 20],[2 - 12],[2 - 14],[5 - 13],[2 - 14],[3 - 20],[3 - 14],[2 - 17],[3 - 19],[3 - 16],[4 - 15],[3 - 16],[5 - 14],[4 - 16],[3 - 19],[2 - 13],[2 - 17],[4 - 14],[3 - 16],[4 - 17],[6 - 19],[4 - 16],[3 - 18],[4 - 20],[4 - 19],[3 - 18],[4 - 27],bbbaa,Group: 0
